run_id,experiment,dataset,model,task,seed,fold_id,window_length,protocol_version,evidence_class,protocol_compliant,status,n_train_windows,n_test_windows,n_train_specimens,n_test_specimens,test_specimens_joined,n_train_sessions,n_test_sessions,duration_s,accuracy,auroc,auroc_defined,auroc_n_classes_scored,balanced_accuracy,empty_class_policy,macro_f1,mae,r2,rmse
d3_rainbow_trout|cnn1d|classification|seed00|fold00,e1_main_d3,d3_rainbow_trout,cnn1d,classification,0,0,16,1.4.0,real,True,ok,21300,210,60,1,F1F8,204,2,23.557161367032677,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|cnn1d|classification|seed00|fold01,e1_main_d3,d3_rainbow_trout,cnn1d,classification,0,1,16,1.4.0,real,True,ok,21090,420,60,1,F2F20,202,4,23.07604429498315,0.75,,False,0.0,0.6666666666666666,require_all_classes,0.41666666666666663,,,
d3_rainbow_trout|cnn1d|classification|seed00|fold02,e1_main_d3,d3_rainbow_trout,cnn1d,classification,0,2,16,1.4.0,real,True,ok,21405,420,60,1,F2F12,205,4,25.398154342081398,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|cnn1d|classification|seed00|fold03,e1_main_d3,d3_rainbow_trout,cnn1d,classification,0,3,16,1.4.0,real,True,ok,21510,105,60,1,F1F18,206,1,23.28392994310707,1.0,,False,0.0,1.0,require_all_classes,0.25,,,
d3_rainbow_trout|cnn1d|classification|seed00|fold04,e1_main_d3,d3_rainbow_trout,cnn1d,classification,0,4,16,1.4.0,real,True,ok,21300,315,60,1,F3F5,204,3,23.100961881689727,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|cnn1d|classification|seed00|fold05,e1_main_d3,d3_rainbow_trout,cnn1d,classification,0,5,16,1.4.0,real,True,ok,21300,315,60,1,F3F12,204,3,23.941413918044418,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|cnn1d|classification|seed00|fold06,e1_main_d3,d3_rainbow_trout,cnn1d,classification,0,6,16,1.4.0,real,True,ok,21300,315,60,1,F4F16,204,3,24.534513184800744,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|cnn1d|classification|seed00|fold07,e1_main_d3,d3_rainbow_trout,cnn1d,classification,0,7,16,1.4.0,real,True,ok,21300,315,60,1,F1F13,204,3,25.970119941048324,0.9555555555555556,,False,0.0,0.9555555555555556,require_all_classes,0.7321428571428572,,,
d3_rainbow_trout|cnn1d|classification|seed00|fold08,e1_main_d3,d3_rainbow_trout,cnn1d,classification,0,8,16,1.4.0,real,True,ok,21405,315,60,1,F4F17,205,3,24.40724387904629,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|cnn1d|classification|seed00|fold09,e1_main_d3,d3_rainbow_trout,cnn1d,classification,0,9,16,1.4.0,real,True,ok,21510,210,60,1,F4F7,206,2,24.5838542021811,0.719047619047619,,False,0.0,0.719047619047619,require_all_classes,0.402317880794702,,,
