run_id,experiment,dataset,model,task,seed,fold_id,window_length,protocol_version,evidence_class,protocol_compliant,status,n_train_windows,n_test_windows,n_train_specimens,n_test_specimens,n_train_sessions,n_test_sessions,duration_s,accuracy,auroc,auroc_defined,auroc_n_classes_scored,balanced_accuracy,empty_class_policy,macro_f1,mae,r2,rmse
synthetic_enose|gru|regression|seed00|fold00,smoke,synthetic_enose,gru,regression,0,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.05208133440464735,,,,,,,,4.176372166362414,-4.575754187177458,4.6129024420659706
synthetic_enose|gru|regression|seed01|fold00,smoke,synthetic_enose,gru,regression,1,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.048302083276212215,,,,,,,,4.398441374147502,-6.574910662487701,4.718018721263627
synthetic_enose|lstm|classification|seed00|fold00,smoke,synthetic_enose,lstm,classification,0,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.05376337468624115,0.5174603174603175,0.447105327063468,True,4.0,0.25,require_all_classes,0.1705020920502092,,,
synthetic_enose|lstm|classification|seed01|fold00,smoke,synthetic_enose,lstm,classification,1,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.052727042231708765,0.5682539682539682,0.6156445980335448,True,4.0,0.25,require_all_classes,0.1811740890688259,,,
synthetic_enose|lstm|regression|seed00|fold00,smoke,synthetic_enose,lstm,regression,0,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.050261666998267174,,,,,,,,4.70566050820063,-5.808468253153814,5.097381854448896
synthetic_enose|lstm|regression|seed01|fold00,smoke,synthetic_enose,lstm,regression,1,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.04953987477347255,,,,,,,,4.587436896218947,-7.215373397686609,4.913427542217749
synthetic_enose|pca_svm|classification|seed00|fold00,smoke,synthetic_enose,pca_svm,classification,0,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.02489454112946987,0.6253968253968254,0.6353222100223437,True,4.0,0.4217791411042945,require_all_classes,0.34828002030972327,,,
synthetic_enose|pca_svm|classification|seed01|fold00,smoke,synthetic_enose,pca_svm,classification,1,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.015788457822054625,0.48253968253968255,0.5066445965320613,True,4.0,0.29208429181728557,require_all_classes,0.24910220994475138,,,
synthetic_enose|pca_svm|regression|seed00|fold00,smoke,synthetic_enose,pca_svm,regression,0,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.011428417172282934,,,,,,,,3.2061738271531772,-2.599333751373351,3.706239835775272
synthetic_enose|pca_svm|regression|seed01|fold00,smoke,synthetic_enose,pca_svm,regression,1,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.010945875197649002,,,,,,,,2.514925857213963,-2.200029815373121,3.066534920520293
synthetic_enose|random_forest|classification|seed00|fold00,smoke,synthetic_enose,random_forest,classification,0,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.15303508285433054,0.5492063492063493,0.6359057425605421,True,4.0,0.33430169613857813,require_all_classes,0.2951672075631438,,,
synthetic_enose|random_forest|classification|seed01|fold00,smoke,synthetic_enose,random_forest,classification,1,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.056738417129963636,0.3111111111111111,0.4460710308874324,True,4.0,0.2756056053706399,require_all_classes,0.27875572399916737,,,
synthetic_enose|random_forest|regression|seed00|fold00,smoke,synthetic_enose,random_forest,regression,0,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.12179516674950719,,,,,,,,1.5590475972815907,-0.11400123032479215,2.06188906539836
synthetic_enose|random_forest|regression|seed01|fold00,smoke,synthetic_enose,random_forest,regression,1,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.10899637499824166,,,,,,,,2.27994579156931,-1.5876509818618905,2.7575522599983087
synthetic_enose|svm_rbf|classification|seed00|fold00,smoke,synthetic_enose,svm_rbf,classification,0,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.07739679096266627,0.6571428571428571,0.6541274786357832,True,4.0,0.43711656441717794,require_all_classes,0.36488817891373804,,,
synthetic_enose|svm_rbf|classification|seed01|fold00,smoke,synthetic_enose,svm_rbf,classification,1,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.027407874818891287,0.48253968253968255,0.5723304907647869,True,4.0,0.29208429181728557,require_all_classes,0.24952651515151514,,,
synthetic_enose|svm_rbf|regression|seed00|fold00,smoke,synthetic_enose,svm_rbf,regression,0,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.020413583144545555,,,,,,,,2.644148588908757,-1.4750372632648947,3.0733592682412603
synthetic_enose|svm_rbf|regression|seed01|fold00,smoke,synthetic_enose,svm_rbf,regression,1,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.019582500215619802,,,,,,,,2.2200268322058947,-1.536344494886782,2.730077794164389
synthetic_enose|tcn|classification|seed00|fold00,smoke,synthetic_enose,tcn,classification,0,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.09987345803529024,0.5174603174603175,0.5643870372356394,True,4.0,0.25,require_all_classes,0.1705020920502092,,,
synthetic_enose|tcn|classification|seed01|fold00,smoke,synthetic_enose,tcn,classification,1,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.09963716706261039,0.4095238095238095,0.6074949066837994,True,4.0,0.2384078212290503,require_all_classes,0.1917649144579381,,,
synthetic_enose|tcn|regression|seed00|fold00,smoke,synthetic_enose,tcn,regression,0,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.09221574990078807,,,,,,,,3.4123759713261466,-3.11307258131329,3.9619194982948542
synthetic_enose|tcn|regression|seed01|fold00,smoke,synthetic_enose,tcn,regression,1,0,16,1.1.0,synthetic_fixture,True,ok,630,315,6,3,6,3,0.09417308308184147,,,,,,,,3.1781986098000834,-3.501594771011394,3.6370904460478846
