run_id,experiment,dataset,model,task,seed,fold_id,window_length,protocol_version,evidence_class,protocol_compliant,status,n_train_windows,n_test_windows,n_train_specimens,n_test_specimens,test_specimens_joined,n_train_sessions,n_test_sessions,duration_s,cpu_seconds,accuracy,auroc,auroc_defined,auroc_n_classes_scored,balanced_accuracy,empty_class_policy,macro_f1,mae,r2,rmse
d3_rainbow_trout|R0|classification|seed00|fold23,e2_main_d3,d3_rainbow_trout,R0,classification,0,23,16,1.4.0,real,True,ok,20985,525,60,1,F4F4,201,5,5.332942109089345,6.905932999999862,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed00|fold24,e2_main_d3,d3_rainbow_trout,R0,classification,0,24,16,1.4.0,real,True,ok,21090,420,60,1,F1F9,202,4,5.4952556299977005,7.075552000000229,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed00|fold25,e2_main_d3,d3_rainbow_trout,R0,classification,0,25,16,1.4.0,real,True,ok,21300,420,60,1,F2F14,204,4,5.456979487091303,7.040605999999883,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed00|fold26,e2_main_d3,d3_rainbow_trout,R0,classification,0,26,16,1.4.0,real,True,ok,21405,210,60,1,F3F15,205,2,5.225459387991577,6.85754600000007,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed00|fold27,e2_main_d3,d3_rainbow_trout,R0,classification,0,27,16,1.4.0,real,True,ok,20880,315,60,1,F1F1,200,3,5.145856789778918,6.781875000000184,0.746031746031746,,False,0.0,0.746031746031746,require_all_classes,0.5271883289124668,,,
d3_rainbow_trout|R0|classification|seed00|fold28,e2_main_d3,d3_rainbow_trout,R0,classification,0,28,16,1.4.0,real,True,ok,20775,735,60,1,F2F4,199,7,5.3986963629722595,7.044842000000301,0.8612244897959184,1.0,True,4.0,0.7571428571428571,require_all_classes,0.7290528233151183,,,
d3_rainbow_trout|R0|classification|seed00|fold29,e2_main_d3,d3_rainbow_trout,R0,classification,0,29,16,1.4.0,real,True,ok,21366,420,60,1,F1F15,204,4,5.302641277201474,6.937166999999732,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed00|fold30,e2_main_d3,d3_rainbow_trout,R0,classification,0,30,16,1.4.0,real,True,ok,21366,144,60,1,F2F11,204,2,5.203746223356575,6.33364799999967,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed00|fold31,e2_main_d3,d3_rainbow_trout,R0,classification,0,31,16,1.4.0,real,True,ok,21300,420,60,1,F4F12,204,4,5.322239071130753,6.9602309999993395,1.0,1.0,True,4.0,1.0,require_all_classes,1.0,,,
d3_rainbow_trout|R0|classification|seed00|fold32,e2_main_d3,d3_rainbow_trout,R0,classification,0,32,16,1.4.0,real,True,ok,21510,210,60,1,F2F15,206,2,5.311189131811261,6.8954399999999225,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed00|fold33,e2_main_d3,d3_rainbow_trout,R0,classification,0,33,16,1.4.0,real,True,ok,21510,210,60,1,F2F19,206,2,5.254095131997019,6.793596999999693,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed00|fold34,e2_main_d3,d3_rainbow_trout,R0,classification,0,34,16,1.4.0,real,True,ok,21405,210,60,1,F3F17,205,2,5.268166395835578,6.90880900000073,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed00|fold35,e2_main_d3,d3_rainbow_trout,R0,classification,0,35,16,1.4.0,real,True,ok,21300,315,60,1,F4F10,204,3,5.302664319053292,6.939962000000094,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed00|fold36,e2_main_d3,d3_rainbow_trout,R0,classification,0,36,16,1.4.0,real,True,ok,21405,315,60,1,F4F8,205,3,5.3259249879047275,6.964856999999739,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed00|fold37,e2_main_d3,d3_rainbow_trout,R0,classification,0,37,16,1.4.0,real,True,ok,21405,210,60,1,F3F1,205,2,5.262111763004214,6.787011999999578,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed00|fold38,e2_main_d3,d3_rainbow_trout,R0,classification,0,38,16,1.4.0,real,True,ok,21510,315,60,1,F2F18,206,3,5.423358955886215,7.060097999999613,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed00|fold39,e2_main_d3,d3_rainbow_trout,R0,classification,0,39,16,1.4.0,real,True,ok,21775,105,60,1,F4F19,208,1,5.2899664379656315,6.157363999999831,1.0,,False,0.0,1.0,require_all_classes,0.25,,,
d3_rainbow_trout|R0|classification|seed00|fold40,e2_main_d3,d3_rainbow_trout,R0,classification,0,40,16,1.4.0,real,True,ok,21250,50,60,1,F1F19,203,1,5.190503981895745,5.667642000000086,1.0,,False,0.0,1.0,require_all_classes,0.25,,,
d3_rainbow_trout|R0|classification|seed00|fold41,e2_main_d3,d3_rainbow_trout,R0,classification,0,41,16,1.4.0,real,True,ok,20880,630,60,1,F3F18,200,6,5.273302793968469,6.912744999999774,1.0,1.0,True,4.0,1.0,require_all_classes,1.0,,,
d3_rainbow_trout|R0|classification|seed00|fold42,e2_main_d3,d3_rainbow_trout,R0,classification,0,42,16,1.4.0,real,True,ok,20880,420,60,1,F4F11,200,4,5.176628055050969,6.815521000000274,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed00|fold43,e2_main_d3,d3_rainbow_trout,R0,classification,0,43,16,1.4.0,real,True,ok,20670,630,60,1,F4F14,198,6,5.319594681728631,6.951881000000014,1.0,1.0,True,4.0,1.0,require_all_classes,1.0,,,
d3_rainbow_trout|R0|classification|seed00|fold44,e2_main_d3,d3_rainbow_trout,R0,classification,0,44,16,1.4.0,real,True,ok,20880,630,60,1,F3F3,200,6,6.337445197161287,7.9723940000003495,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed00|fold45,e2_main_d3,d3_rainbow_trout,R0,classification,0,45,16,1.4.0,real,True,ok,21300,420,60,1,F1F5,204,4,5.259465105831623,6.89878199999967,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed00|fold46,e2_main_d3,d3_rainbow_trout,R0,classification,0,46,16,1.4.0,real,True,ok,21195,210,60,1,F1F4,203,2,5.199876895174384,6.805721999999548,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed00|fold47,e2_main_d3,d3_rainbow_trout,R0,classification,0,47,16,1.4.0,real,True,ok,20880,525,60,1,F1F16,200,5,5.29545249696821,6.9436610000000485,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed00|fold48,e2_main_d3,d3_rainbow_trout,R0,classification,0,48,16,1.4.0,real,True,ok,21090,525,60,1,F4F1,202,5,5.262907687108964,6.911940999999445,0.979047619047619,,False,0.0,0.9825396825396826,require_all_classes,0.7432762836185819,,,
d3_rainbow_trout|R0|classification|seed00|fold49,e2_main_d3,d3_rainbow_trout,R0,classification,0,49,16,1.4.0,real,True,ok,21195,315,60,1,F3F19,203,3,5.2376226601190865,6.877206000000285,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed00|fold50,e2_main_d3,d3_rainbow_trout,R0,classification,0,50,16,1.4.0,real,True,ok,21300,420,60,1,F4F9,204,4,5.285576336085796,6.9269510000002015,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed00|fold51,e2_main_d3,d3_rainbow_trout,R0,classification,0,51,16,1.4.0,real,True,ok,21300,210,60,1,F1F14,204,2,5.239192711189389,6.7666940000002,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed00|fold52,e2_main_d3,d3_rainbow_trout,R0,classification,0,52,16,1.4.0,real,True,ok,21300,420,60,1,F4F13,204,4,5.248834108933806,6.8914400000000455,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed00|fold53,e2_main_d3,d3_rainbow_trout,R0,classification,0,53,16,1.4.0,real,True,ok,21510,210,60,1,F1F6,206,2,5.2026332169771194,6.716257000000326,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed00|fold54,e2_main_d3,d3_rainbow_trout,R0,classification,0,54,16,1.4.0,real,True,ok,21195,210,60,1,F4F2,203,2,5.193579604849219,6.7549870000006536,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed00|fold55,e2_main_d3,d3_rainbow_trout,R0,classification,0,55,16,1.4.0,real,True,ok,21090,525,60,1,F2F7,202,5,5.262612707912922,6.908416999999815,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed00|fold56,e2_main_d3,d3_rainbow_trout,R0,classification,0,56,16,1.4.0,real,True,ok,21195,315,60,1,F3F4,203,3,5.175803821068257,6.8198620000000005,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed00|fold57,e2_main_d3,d3_rainbow_trout,R0,classification,0,57,16,1.4.0,real,True,ok,21090,420,60,1,F4F5,202,4,5.190990801900625,6.837695000000508,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed00|fold58,e2_main_d3,d3_rainbow_trout,R0,classification,0,58,16,1.4.0,real,True,ok,21090,420,60,1,F4F3,202,4,5.155641074292362,6.801272000000267,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed00|fold59,e2_main_d3,d3_rainbow_trout,R0,classification,0,59,16,1.4.0,real,True,ok,20985,420,60,1,F3F10,201,4,5.295155335217714,6.940625999999668,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed00|fold60,e2_main_d3,d3_rainbow_trout,R0,classification,0,60,16,1.4.0,real,True,ok,21090,525,60,1,F1F7,202,5,5.33892507571727,6.9862320000002,1.0,1.0,True,4.0,1.0,require_all_classes,1.0,,,
d3_rainbow_trout|R0|classification|seed00|fold61,e2_main_d3,d3_rainbow_trout,R0,classification,0,61,16,1.4.0,real,True,ok,21405,315,60,1,F2F9,205,3,5.245001183822751,6.891480000000342,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold00,e2_main_d3,d3_rainbow_trout,R0,classification,1,0,16,1.4.0,real,True,ok,21300,315,60,1,F4F8,204,3,5.21348609123379,6.859526000000471,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold01,e2_main_d3,d3_rainbow_trout,R0,classification,1,1,16,1.4.0,real,True,ok,21090,315,60,1,F2F18,202,3,5.152544673997909,6.8001430000003324,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold02,e2_main_d3,d3_rainbow_trout,R0,classification,1,2,16,1.4.0,real,True,ok,20879,525,60,1,F4F1,200,5,5.185166888870299,6.833382999999799,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold03,e2_main_d3,d3_rainbow_trout,R0,classification,1,3,16,1.4.0,real,True,ok,21089,526,60,1,F2F17,202,5,5.245477904099971,6.889051000000052,0.9220532319391636,,False,0.0,0.9349206349206348,require_all_classes,0.7074684194550167,,,
d3_rainbow_trout|R0|classification|seed01|fold04,e2_main_d3,d3_rainbow_trout,R0,classification,1,4,16,1.4.0,real,True,ok,21195,315,60,1,F2F9,203,3,5.262428669724613,6.905714999999589,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold05,e2_main_d3,d3_rainbow_trout,R0,classification,1,5,16,1.4.0,real,True,ok,21300,420,60,1,F2F20,204,4,5.260832097847015,6.899008999998557,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold06,e2_main_d3,d3_rainbow_trout,R0,classification,1,6,16,1.4.0,real,True,ok,20985,210,60,1,F1F8,201,2,5.146225784905255,6.6867030000000796,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed01|fold07,e2_main_d3,d3_rainbow_trout,R0,classification,1,7,16,1.4.0,real,True,ok,20775,735,60,1,F2F4,199,7,5.361685671843588,7.002228000000343,0.8585034013605443,1.0,True,4.0,0.7523809523809524,require_all_classes,0.7192946378078248,,,
d3_rainbow_trout|R0|classification|seed01|fold08,e2_main_d3,d3_rainbow_trout,R0,classification,1,8,16,1.4.0,real,True,ok,21090,420,60,1,F1F12,202,4,5.194975759834051,6.835993999999573,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold09,e2_main_d3,d3_rainbow_trout,R0,classification,1,9,16,1.4.0,real,True,ok,20985,420,60,1,F1F15,201,4,5.151611916255206,6.792965999999524,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold10,e2_main_d3,d3_rainbow_trout,R0,classification,1,10,16,1.4.0,real,True,ok,20985,525,60,1,F1F7,201,5,5.243287877179682,6.885466999999096,1.0,1.0,True,4.0,1.0,require_all_classes,1.0,,,
d3_rainbow_trout|R0|classification|seed01|fold11,e2_main_d3,d3_rainbow_trout,R0,classification,1,11,16,1.4.0,real,True,ok,20985,420,60,1,F3F10,201,4,5.239101958926767,6.883484999999666,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold12,e2_main_d3,d3_rainbow_trout,R0,classification,1,12,16,1.4.0,real,True,ok,20985,525,60,1,F2F16,201,5,5.291007978841662,6.934977000000686,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold13,e2_main_d3,d3_rainbow_trout,R0,classification,1,13,16,1.4.0,real,True,ok,20985,420,60,1,F4F11,201,4,5.161578954197466,6.805558999999903,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold14,e2_main_d3,d3_rainbow_trout,R0,classification,1,14,16,1.4.0,real,True,ok,21195,525,60,1,F3F13,203,5,5.365458353888243,6.907102999999211,1.0,1.0,True,4.0,1.0,require_all_classes,1.0,,,
d3_rainbow_trout|R0|classification|seed01|fold15,e2_main_d3,d3_rainbow_trout,R0,classification,1,15,16,1.4.0,real,True,ok,21300,210,60,1,F1F6,204,2,5.1075998111628,6.641395000000728,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed01|fold16,e2_main_d3,d3_rainbow_trout,R0,classification,1,16,16,1.4.0,real,True,ok,21300,420,60,1,F2F8,204,4,5.376301407814026,6.95834300000098,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold17,e2_main_d3,d3_rainbow_trout,R0,classification,1,17,16,1.4.0,real,True,ok,21670,210,60,1,F4F20,207,2,5.342476763762534,6.983699000000172,1.0,,False,0.0,1.0,require_all_classes,0.25,,,
d3_rainbow_trout|R0|classification|seed01|fold18,e2_main_d3,d3_rainbow_trout,R0,classification,1,18,16,1.4.0,real,True,ok,21355,50,60,1,F1F19,204,1,5.105894302949309,5.59189900000041,1.0,,False,0.0,1.0,require_all_classes,0.25,,,
d3_rainbow_trout|R0|classification|seed01|fold19,e2_main_d3,d3_rainbow_trout,R0,classification,1,19,16,1.4.0,real,True,ok,21300,525,60,1,F4F4,204,5,5.411413046065718,7.053102000000706,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold20,e2_main_d3,d3_rainbow_trout,R0,classification,1,20,16,1.4.0,real,True,ok,21405,105,60,1,F4F19,205,1,5.219261578749865,6.0675810000007,1.0,,False,0.0,1.0,require_all_classes,0.25,,,
d3_rainbow_trout|R0|classification|seed01|fold21,e2_main_d3,d3_rainbow_trout,R0,classification,1,21,16,1.4.0,real,True,ok,21195,420,60,1,F2F12,203,4,5.235657946206629,6.928671000000577,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed01|fold22,e2_main_d3,d3_rainbow_trout,R0,classification,1,22,16,1.4.0,real,True,ok,21300,315,60,1,F1F1,204,3,5.41006400808692,6.94461499999943,0.7619047619047619,,False,0.0,0.7619047619047619,require_all_classes,0.5453216374269005,,,
d3_rainbow_trout|R0|classification|seed01|fold23,e2_main_d3,d3_rainbow_trout,R0,classification,1,23,16,1.4.0,real,True,ok,21090,315,60,1,F3F6,202,3,5.279589836020023,6.9253950000003215,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed01|fold24,e2_main_d3,d3_rainbow_trout,R0,classification,1,24,16,1.4.0,real,True,ok,21195,525,60,1,F1F16,203,5,5.369414289016277,7.010484999998823,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold25,e2_main_d3,d3_rainbow_trout,R0,classification,1,25,16,1.4.0,real,True,ok,21300,210,60,1,F2F15,204,2,5.145126583985984,6.668797999998901,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed01|fold26,e2_main_d3,d3_rainbow_trout,R0,classification,1,26,16,1.4.0,real,True,ok,21195,420,60,1,F4F5,203,4,5.247465944848955,6.892943000000457,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold27,e2_main_d3,d3_rainbow_trout,R0,classification,1,27,16,1.4.0,real,True,ok,21195,315,60,1,F3F19,203,3,6.029848610050976,7.712077999999622,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed01|fold28,e2_main_d3,d3_rainbow_trout,R0,classification,1,28,16,1.4.0,real,True,ok,21366,420,60,1,F1F9,204,4,6.532448928337544,8.11583500000063,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold29,e2_main_d3,d3_rainbow_trout,R0,classification,1,29,16,1.4.0,real,True,ok,21366,144,60,1,F2F11,204,2,5.209328616037965,6.381275999999616,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed01|fold30,e2_main_d3,d3_rainbow_trout,R0,classification,1,30,16,1.4.0,real,True,ok,21300,420,60,1,F4F3,204,4,5.297657863236964,6.933630000001358,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold31,e2_main_d3,d3_rainbow_trout,R0,classification,1,31,16,1.4.0,real,True,ok,21405,210,60,1,F3F17,205,2,5.517335430253297,7.1513239999984535,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed01|fold32,e2_main_d3,d3_rainbow_trout,R0,classification,1,32,16,1.4.0,real,True,ok,21195,315,60,1,F1F13,203,3,5.346553753130138,6.914953999999852,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold33,e2_main_d3,d3_rainbow_trout,R0,classification,1,33,16,1.4.0,real,True,ok,20985,420,60,1,F2F14,201,4,5.327422623988241,6.968230999999832,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold34,e2_main_d3,d3_rainbow_trout,R0,classification,1,34,16,1.4.0,real,True,ok,20985,525,60,1,F2F7,201,5,5.34316698089242,6.988002000000336,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold35,e2_main_d3,d3_rainbow_trout,R0,classification,1,35,16,1.4.0,real,True,ok,21090,420,60,1,F1F10,202,4,5.259269407950342,6.927133999999057,1.0,,False,0.0,1.0,require_all_classes,0.5,,,
d3_rainbow_trout|R0|classification|seed01|fold36,e2_main_d3,d3_rainbow_trout,R0,classification,1,36,16,1.4.0,real,True,ok,21090,420,60,1,F1F3,202,4,5.278240790124983,6.9229950000003555,1.0,,False,0.0,1.0,require_all_classes,0.75,,,
d3_rainbow_trout|R0|classification|seed01|fold37,e2_main_d3,d3_rainbow_trout,R0,classification,1,37,16,1.4.0,real,True,ok,21405,420,60,1,F4F12,205,4,5.368985875044018,7.015251000000376,1.0,1.0,True,4.0,1.0,require_all_classes,1.0,,,
d3_rainbow_trout|R0|classification|seed01|fold38,e2_main_d3,d3_rainbow_trout,R0,classification,1,38,16,1.4.0,real,True,ok,21405,105,60,1,F3F7,205,1,5.253566586878151,6.144867999999633,1.0,,False,0.0,1.0,require_all_classes,0.25,,,
