run_id,experiment,dataset,model,task,seed,fold_id,window_length,protocol_version,evidence_class,protocol_compliant,status,n_train_windows,n_test_windows,n_train_specimens,n_test_specimens,test_specimens_joined,n_train_sessions,n_test_sessions,duration_s,cpu_seconds,accuracy,auroc,auroc_defined,auroc_n_classes_scored,balanced_accuracy,empty_class_policy,macro_f1,mae,r2,rmse
d2_beef_uncontrolled|R0|classification|seed02|fold00,e2_main_d2,d2_beef_uncontrolled,R0,classification,2,0,16,1.4.0,real,True,ok,6435,2145,3,1,TS3,3,1,2.77098874701187,5.026529999999973,0.6372960372960373,0.733947656324542,True,4.0,0.5116425120772947,require_all_classes,0.49584955830718663,,,
d2_beef_uncontrolled|R0|classification|seed02|fold01,e2_main_d2,d2_beef_uncontrolled,R0,classification,2,1,16,1.4.0,real,True,ok,6435,2145,3,1,TS5,3,1,2.8325723269954324,5.0433409999998915,0.1944055944055944,0.4691684367849206,True,4.0,0.17619047619047618,require_all_classes,0.17095156616875656,,,
d2_beef_uncontrolled|R0|classification|seed02|fold02,e2_main_d2,d2_beef_uncontrolled,R0,classification,2,2,16,1.4.0,real,True,ok,6435,2145,3,1,TS4,3,1,2.7227943469770253,4.732881999999961,0.689044289044289,0.852225504490498,True,4.0,0.6144582470669427,require_all_classes,0.5941756794007946,,,
d2_beef_uncontrolled|R0|classification|seed02|fold03,e2_main_d2,d2_beef_uncontrolled,R0,classification,2,3,16,1.4.0,real,True,ok,6435,2145,3,1,TS1,3,1,3.0412846077233553,5.073628999999897,0.2629370629370629,0.40275556349508185,True,4.0,0.21363636363636362,require_all_classes,0.10483271375464684,,,
d2_beef_uncontrolled|R0|classification|seed02|fold04,e2_main_d2,d2_beef_uncontrolled,R0,classification,2,4,16,1.4.0,real,True,ok,6435,2145,3,1,TS2,3,1,2.8072177530266345,4.983824000000197,0.3939393939393939,0.6091025835355974,True,4.0,0.3564119455423803,require_all_classes,0.3279007143351571,,,
d2_beef_uncontrolled|R0|classification|seed03|fold00,e2_main_d2,d2_beef_uncontrolled,R0,classification,3,0,16,1.4.0,real,True,ok,6435,2145,3,1,TS5,3,1,2.7265008348040283,4.534047999999892,0.2517482517482518,0.46439943221288527,True,4.0,0.25,require_all_classes,0.10667720268668511,,,
d2_beef_uncontrolled|R0|classification|seed03|fold01,e2_main_d2,d2_beef_uncontrolled,R0,classification,3,1,16,1.4.0,real,True,ok,6435,2145,3,1,TS3,3,1,2.695344219915569,5.023532999999915,0.6913752913752914,0.7389151308390549,True,4.0,0.5574134460547504,require_all_classes,0.5204568054043203,,,
d2_beef_uncontrolled|R0|classification|seed03|fold02,e2_main_d2,d2_beef_uncontrolled,R0,classification,3,2,16,1.4.0,real,True,ok,6435,2145,3,1,TS2,3,1,2.7141291750594974,5.03712000000008,0.25314685314685315,0.5391548368358536,True,4.0,0.2518659420289855,require_all_classes,0.11430960157618573,,,
d2_beef_uncontrolled|R0|classification|seed03|fold03,e2_main_d2,d2_beef_uncontrolled,R0,classification,3,3,16,1.4.0,real,True,ok,6435,2145,3,1,TS4,3,1,2.7299569151364267,5.016099999999831,0.7305361305361305,0.7604067639880797,True,4.0,0.6705572808833679,require_all_classes,0.6570674304911018,,,
d2_beef_uncontrolled|R0|classification|seed03|fold04,e2_main_d2,d2_beef_uncontrolled,R0,classification,3,4,16,1.4.0,real,True,ok,6435,2145,3,1,TS1,3,1,2.7632182179950178,5.032358999999936,0.331002331002331,0.5959837201042486,True,4.0,0.4053030303030303,require_all_classes,0.30504671679984374,,,
d2_beef_uncontrolled|R0|classification|seed04|fold00,e2_main_d2,d2_beef_uncontrolled,R0,classification,4,0,16,1.4.0,real,True,ok,6435,2145,3,1,TS3,3,1,2.972994741052389,5.135870000000168,0.42004662004662,0.6948205612689977,True,4.0,0.37345813204508854,require_all_classes,0.38948835101177026,,,
d2_beef_uncontrolled|R0|classification|seed04|fold01,e2_main_d2,d2_beef_uncontrolled,R0,classification,4,1,16,1.4.0,real,True,ok,6435,2145,3,1,TS5,3,1,2.8012701901607215,5.037653999999797,0.1958041958041958,0.4492767745151308,True,4.0,0.25,require_all_classes,0.08187134502923976,,,
d2_beef_uncontrolled|R0|classification|seed04|fold02,e2_main_d2,d2_beef_uncontrolled,R0,classification,4,2,16,1.4.0,real,True,ok,6435,2145,3,1,TS1,3,1,2.8640592810697854,5.059933000000186,0.282983682983683,0.3572767310324288,True,4.0,0.22992424242424242,require_all_classes,0.11548706240487062,,,
d2_beef_uncontrolled|R0|classification|seed04|fold03,e2_main_d2,d2_beef_uncontrolled,R0,classification,4,3,16,1.4.0,real,True,ok,6435,2145,3,1,TS2,3,1,2.8314458769746125,5.076858000000136,0.3547785547785548,0.7123001278049131,True,4.0,0.37965579710144925,require_all_classes,0.31944067421721295,,,
d2_beef_uncontrolled|R0|classification|seed04|fold04,e2_main_d2,d2_beef_uncontrolled,R0,classification,4,4,16,1.4.0,real,True,ok,6435,2145,3,1,TS4,3,1,2.8051851456984878,5.095672000000292,0.45734265734265733,0.49775687384389694,True,4.0,0.31527777777777777,require_all_classes,0.24640939178219057,,,
d2_beef_uncontrolled|R0|classification|seed05|fold00,e2_main_d2,d2_beef_uncontrolled,R0,classification,5,0,16,1.4.0,real,True,ok,6435,2145,3,1,TS5,3,1,3.0942534347996116,5.643105,0.21678321678321677,0.5529440134739039,True,4.0,0.2708333333333333,require_all_classes,0.13468568187801125,,,
d2_beef_uncontrolled|R0|classification|seed05|fold01,e2_main_d2,d2_beef_uncontrolled,R0,classification,5,1,16,1.4.0,real,True,ok,6435,2145,3,1,TS4,3,1,2.9615615690127015,5.432971999999989,0.393006993006993,0.7203515370090259,True,4.0,0.2513888888888889,require_all_classes,0.15374213617475682,,,
d2_beef_uncontrolled|R0|classification|seed05|fold02,e2_main_d2,d2_beef_uncontrolled,R0,classification,5,2,16,1.4.0,real,True,ok,6435,2145,3,1,TS2,3,1,3.0001315879635513,5.496183000000003,0.2629370629370629,0.3495747779847701,True,4.0,0.3163244766505636,require_all_classes,0.27172683590238816,,,
d2_beef_uncontrolled|R0|classification|seed05|fold03,e2_main_d2,d2_beef_uncontrolled,R0,classification,5,3,16,1.4.0,real,True,ok,6435,2145,3,1,TS3,3,1,2.5792143433354795,5.011556000000025,0.6755244755244755,0.6669788687814381,True,4.0,0.5180354267310789,require_all_classes,0.4594852753715976,,,
d2_beef_uncontrolled|R0|classification|seed05|fold04,e2_main_d2,d2_beef_uncontrolled,R0,classification,5,4,16,1.4.0,real,True,ok,6435,2145,3,1,TS1,3,1,2.546519635245204,5.008654000000011,0.013986013986013986,0.379337236048992,True,4.0,0.011363636363636364,require_all_classes,0.007731958762886598,,,
d2_beef_uncontrolled|R0|classification|seed06|fold00,e2_main_d2,d2_beef_uncontrolled,R0,classification,6,0,16,1.4.0,real,True,ok,6435,2145,3,1,TS3,3,1,2.525734221097082,4.990573999999956,0.3706293706293706,0.6301585984875292,True,4.0,0.32514492753623186,require_all_classes,0.33287510437990087,,,
d2_beef_uncontrolled|R0|classification|seed06|fold01,e2_main_d2,d2_beef_uncontrolled,R0,classification,6,1,16,1.4.0,real,True,ok,6435,2145,3,1,TS5,3,1,2.6023993771523237,4.990346999999909,0.046153846153846156,0.2920686132728523,True,4.0,0.029464285714285714,require_all_classes,0.04205607476635514,,,
d2_beef_uncontrolled|R0|classification|seed06|fold02,e2_main_d2,d2_beef_uncontrolled,R0,classification,6,2,16,1.4.0,real,True,ok,6435,2145,3,1,TS1,3,1,2.6288942960090935,5.076112999999989,0.5174825174825175,0.6190701747368536,True,4.0,0.3289535984848485,require_all_classes,0.30648740915285033,,,
d2_beef_uncontrolled|R0|classification|seed06|fold03,e2_main_d2,d2_beef_uncontrolled,R0,classification,6,3,16,1.4.0,real,True,ok,6435,2145,3,1,TS4,3,1,2.5610591028817,5.008580999999996,0.4937062937062937,0.6044151807360425,True,4.0,0.35138888888888886,require_all_classes,0.2807877793521764,,,
d2_beef_uncontrolled|R0|classification|seed06|fold04,e2_main_d2,d2_beef_uncontrolled,R0,classification,6,4,16,1.4.0,real,True,ok,6435,2145,3,1,TS2,3,1,2.567423416301608,5.009628000000006,0.1585081585081585,0.369194199711225,True,4.0,0.1574074074074074,require_all_classes,0.0740418118466899,,,
d2_beef_uncontrolled|R0|classification|seed07|fold00,e2_main_d2,d2_beef_uncontrolled,R0,classification,7,0,16,1.4.0,real,True,ok,6435,2145,3,1,TS3,3,1,2.514686263166368,4.984628000000065,0.6489510489510489,0.5991900744210399,True,4.0,0.47777777777777775,require_all_classes,0.39484977937663357,,,
d2_beef_uncontrolled|R0|classification|seed07|fold01,e2_main_d2,d2_beef_uncontrolled,R0,classification,7,1,16,1.4.0,real,True,ok,6435,2145,3,1,TS1,3,1,2.6162181249819696,5.107195999999867,0.20233100233100232,0.4643634243543419,True,4.0,0.1643939393939394,require_all_classes,0.1983546617915905,,,
d2_beef_uncontrolled|R0|classification|seed07|fold02,e2_main_d2,d2_beef_uncontrolled,R0,classification,7,2,16,1.4.0,real,True,ok,6435,2145,3,1,TS5,3,1,2.5058623738586903,4.970459000000037,0.4540792540792541,0.5539686190505104,True,4.0,0.31203703703703706,require_all_classes,0.2467232591614999,,,
d2_beef_uncontrolled|R0|classification|seed07|fold03,e2_main_d2,d2_beef_uncontrolled,R0,classification,7,3,16,1.4.0,real,True,ok,6435,2145,3,1,TS2,3,1,2.6405716449953616,5.036078999999916,0.3048951048951049,0.5901423400978406,True,4.0,0.33317431561996774,require_all_classes,0.2947128959280392,,,
d2_beef_uncontrolled|R0|classification|seed07|fold04,e2_main_d2,d2_beef_uncontrolled,R0,classification,7,4,16,1.4.0,real,True,ok,6435,2145,3,1,TS4,3,1,2.514529754873365,4.97307699999989,0.4937062937062937,0.6078336239769647,True,4.0,0.402938808373591,require_all_classes,0.3303686955286266,,,
d2_beef_uncontrolled|R0|classification|seed08|fold00,e2_main_d2,d2_beef_uncontrolled,R0,classification,8,0,16,1.4.0,real,True,ok,6435,2145,3,1,TS4,3,1,2.6977271302603185,4.994252000000053,0.6778554778554778,0.7674855149812227,True,4.0,0.5944875776397516,require_all_classes,0.5773952993012779,,,
d2_beef_uncontrolled|R0|classification|seed08|fold01,e2_main_d2,d2_beef_uncontrolled,R0,classification,8,1,16,1.4.0,real,True,ok,6435,2145,3,1,TS1,3,1,2.5094305821694434,4.969704999999962,0.28438228438228436,0.6917024728482453,True,4.0,0.23106060606060605,require_all_classes,0.11776061776061776,,,
d2_beef_uncontrolled|R0|classification|seed08|fold02,e2_main_d2,d2_beef_uncontrolled,R0,classification,8,2,16,1.4.0,real,True,ok,6435,2145,3,1,TS2,3,1,2.5213179062120616,4.896605000000015,0.23543123543123542,0.5881778357235836,True,4.0,0.3149154589371981,require_all_classes,0.2880110843877444,,,
d2_beef_uncontrolled|R0|classification|seed08|fold03,e2_main_d2,d2_beef_uncontrolled,R0,classification,8,3,16,1.4.0,real,True,ok,6435,2145,3,1,TS3,3,1,2.521619350183755,4.973365999999949,0.4177156177156177,0.6677047775595895,True,4.0,0.3943438003220612,require_all_classes,0.44484463885031206,,,
d2_beef_uncontrolled|R0|classification|seed08|fold04,e2_main_d2,d2_beef_uncontrolled,R0,classification,8,4,16,1.4.0,real,True,ok,6435,2145,3,1,TS5,3,1,2.51320186490193,4.973689999999955,0.1958041958041958,0.4185562427397783,True,4.0,0.25,require_all_classes,0.11972633979475485,,,
d2_beef_uncontrolled|R0|classification|seed09|fold00,e2_main_d2,d2_beef_uncontrolled,R0,classification,9,0,16,1.4.0,real,True,ok,6435,2145,3,1,TS5,3,1,2.547940666321665,4.98782699999996,0.1958041958041958,0.5066648753084765,True,4.0,0.25,require_all_classes,0.0821917808219178,,,
d2_beef_uncontrolled|R0|classification|seed09|fold01,e2_main_d2,d2_beef_uncontrolled,R0,classification,9,1,16,1.4.0,real,True,ok,6435,2145,3,1,TS4,3,1,2.5655481070280075,5.030167000000084,0.6307692307692307,0.7912344989672004,True,4.0,0.5037238325281803,require_all_classes,0.44918979172572615,,,
d2_beef_uncontrolled|R0|classification|seed09|fold02,e2_main_d2,d2_beef_uncontrolled,R0,classification,9,2,16,1.4.0,real,True,ok,6435,2145,3,1,TS1,3,1,2.6205653911456466,4.8229649999996695,0.1006993006993007,0.5762644867557786,True,4.0,0.12063131313131313,require_all_classes,0.1153557345838864,,,
d2_beef_uncontrolled|R0|classification|seed09|fold03,e2_main_d2,d2_beef_uncontrolled,R0,classification,9,3,16,1.4.0,real,True,ok,6435,2145,3,1,TS3,3,1,2.506169374100864,4.954989999999803,0.5986013986013986,0.7517451232708048,True,4.0,0.5698711755233494,require_all_classes,0.4902360864382316,,,
d2_beef_uncontrolled|R0|classification|seed09|fold04,e2_main_d2,d2_beef_uncontrolled,R0,classification,9,4,16,1.4.0,real,True,ok,6435,2145,3,1,TS2,3,1,2.5402259528636932,4.973976,0.40606060606060607,0.6869707263979303,True,4.0,0.41698891084760653,require_all_classes,0.4046009800674331,,,
d2_beef_uncontrolled|R0|regression|seed00|fold00,e2_main_d2,d2_beef_uncontrolled,R0,regression,0,0,16,1.4.0,real,True,ok,6435,2145,3,1,TS3,3,1,2.113833028357476,5.669238,,,,,,,,0.22019655852201936,0.8964356455310878,0.3053924346844755
d2_beef_uncontrolled|R0|regression|seed00|fold01,e2_main_d2,d2_beef_uncontrolled,R0,regression,0,1,16,1.4.0,real,True,ok,6435,2145,3,1,TS5,3,1,2.125389941036701,6.338007000000013,,,,,,,,1.897723669027446,-4.048805059392875,2.095058929443496
d2_beef_uncontrolled|R0|regression|seed00|fold02,e2_main_d2,d2_beef_uncontrolled,R0,regression,0,2,16,1.4.0,real,True,ok,6435,2145,3,1,TS4,3,1,2.0657878541387618,5.618510000000009,,,,,,,,0.20772599477531148,0.879062797574208,0.3270678462994106
d2_beef_uncontrolled|R0|regression|seed00|fold03,e2_main_d2,d2_beef_uncontrolled,R0,regression,0,3,16,1.4.0,real,True,ok,6435,2145,3,1,TS1,3,1,2.0972352870739996,5.78722099999997,,,,,,,,5.500608867599297,-50.25170856740674,5.970352524334061
d2_beef_uncontrolled|R0|regression|seed00|fold04,e2_main_d2,d2_beef_uncontrolled,R0,regression,0,4,16,1.4.0,real,True,ok,6435,2145,3,1,TS2,3,1,2.1331058656796813,6.394243000000005,,,,,,,,0.6245691473782818,0.3725089098643004,0.719785459030784
d2_beef_uncontrolled|R0|regression|seed01|fold00,e2_main_d2,d2_beef_uncontrolled,R0,regression,1,0,16,1.4.0,real,True,ok,6435,2145,3,1,TS5,3,1,2.099363928195089,5.982452000000075,,,,,,,,5.390955894548378,-35.62978250627079,5.643117745276359
d2_beef_uncontrolled|R0|regression|seed01|fold01,e2_main_d2,d2_beef_uncontrolled,R0,regression,1,1,16,1.4.0,real,True,ok,6435,2145,3,1,TS1,3,1,2.170173388440162,5.442283999999971,,,,,,,,16.05628057613728,-506.0257723370836,18.778496555113804
d2_beef_uncontrolled|R0|regression|seed01|fold02,e2_main_d2,d2_beef_uncontrolled,R0,regression,1,2,16,1.4.0,real,True,ok,6435,2145,3,1,TS2,3,1,2.1080392259173095,5.791725999999951,,,,,,,,1.0201452698543738,-1.5201546310438991,1.4424902339785757
d2_beef_uncontrolled|R0|regression|seed01|fold03,e2_main_d2,d2_beef_uncontrolled,R0,regression,1,3,16,1.4.0,real,True,ok,6435,2145,3,1,TS3,3,1,2.2926360950805247,6.366088999999924,,,,,,,,0.364439652044791,0.5932780591777185,0.605204186656862
d2_beef_uncontrolled|R0|regression|seed01|fold04,e2_main_d2,d2_beef_uncontrolled,R0,regression,1,4,16,1.4.0,real,True,ok,6435,2145,3,1,TS4,3,1,2.1810624096542597,6.615402999999922,,,,,,,,0.3796473953914837,0.735737205064817,0.4834770951583764
d2_beef_uncontrolled|R0|regression|seed02|fold00,e2_main_d2,d2_beef_uncontrolled,R0,regression,2,0,16,1.4.0,real,True,ok,6435,2145,3,1,TS3,3,1,2.0893379719927907,5.400169000000034,,,,,,,,0.1637533231793897,0.9350631651738422,0.24182359946172577
d2_beef_uncontrolled|R0|regression|seed02|fold01,e2_main_d2,d2_beef_uncontrolled,R0,regression,2,1,16,1.4.0,real,True,ok,6435,2145,3,1,TS5,3,1,2.192153205629438,6.322441000000055,,,,,,,,1.7631271468881529,-4.400359593757625,2.166772333372744
d2_beef_uncontrolled|R0|regression|seed02|fold02,e2_main_d2,d2_beef_uncontrolled,R0,regression,2,2,16,1.4.0,real,True,ok,6435,2145,3,1,TS4,3,1,2.09488618792966,5.600306000000007,,,,,,,,0.24092089864439162,0.8812116653395938,0.32414907681237254
d2_beef_uncontrolled|R0|regression|seed02|fold03,e2_main_d2,d2_beef_uncontrolled,R0,regression,2,3,16,1.4.0,real,True,ok,6435,2145,3,1,TS1,3,1,2.1476631639525294,6.549353000000071,,,,,,,,4.716146952776562,-36.07718293841149,5.078075645689025
d2_beef_uncontrolled|R0|regression|seed02|fold04,e2_main_d2,d2_beef_uncontrolled,R0,regression,2,4,16,1.4.0,real,True,ok,6435,2145,3,1,TS2,3,1,2.084509859792888,5.395908000000091,,,,,,,,0.7328961521546055,0.12649989819197593,0.8492406363077242
d2_beef_uncontrolled|R0|regression|seed03|fold00,e2_main_d2,d2_beef_uncontrolled,R0,regression,3,0,16,1.4.0,real,True,ok,6435,2145,3,1,TS5,3,1,2.2908058343455195,7.339706000000071,,,,,,,,8.49518094073116,-92.46209426788623,9.014044468220183
d2_beef_uncontrolled|R0|regression|seed03|fold01,e2_main_d2,d2_beef_uncontrolled,R0,regression,3,1,16,1.4.0,real,True,ok,6435,2145,3,1,TS3,3,1,2.143060860224068,6.467073000000099,,,,,,,,0.24996144472378481,0.8425569223776534,0.37654328606818566
d2_beef_uncontrolled|R0|regression|seed03|fold02,e2_main_d2,d2_beef_uncontrolled,R0,regression,3,2,16,1.4.0,real,True,ok,6435,2145,3,1,TS2,3,1,2.224297464825213,6.573798999999909,,,,,,,,1.5403604026796758,-2.6555717002433252,1.737308483471276
d2_beef_uncontrolled|R0|regression|seed03|fold03,e2_main_d2,d2_beef_uncontrolled,R0,regression,3,3,16,1.4.0,real,True,ok,6435,2145,3,1,TS4,3,1,2.155231579206884,7.138086999999693,,,,,,,,0.20828706421564752,0.8936530587878352,0.30670467347489794
d2_beef_uncontrolled|R0|regression|seed03|fold04,e2_main_d2,d2_beef_uncontrolled,R0,regression,3,4,16,1.4.0,real,True,ok,6435,2145,3,1,TS1,3,1,2.2015872560441494,5.916509999999938,,,,,,,,1.5254435365083434,-4.4062816887187575,1.9390773630093008
d2_beef_uncontrolled|R0|regression|seed04|fold00,e2_main_d2,d2_beef_uncontrolled,R0,regression,4,0,16,1.4.0,real,True,ok,6435,2145,3,1,TS3,3,1,2.1881823097355664,6.6311839999999265,,,,,,,,0.22720660738922996,0.8958854958128241,0.3062025060051112
d2_beef_uncontrolled|R0|regression|seed04|fold01,e2_main_d2,d2_beef_uncontrolled,R0,regression,4,1,16,1.4.0,real,True,ok,6435,2145,3,1,TS5,3,1,2.13886900478974,7.35607499999994,,,,,,,,1.107016265970839,-1.2367147999475363,1.3944638102701168
d2_beef_uncontrolled|R0|regression|seed04|fold02,e2_main_d2,d2_beef_uncontrolled,R0,regression,4,2,16,1.4.0,real,True,ok,6435,2145,3,1,TS1,3,1,2.1401367029175162,6.55633999999975,,,,,,,,12.454610751601797,-316.59996051749704,14.86229991930459
d2_beef_uncontrolled|R0|regression|seed04|fold03,e2_main_d2,d2_beef_uncontrolled,R0,regression,4,3,16,1.4.0,real,True,ok,6435,2145,3,1,TS2,3,1,2.221037330571562,6.725487000000207,,,,,,,,1.0727693080179606,-0.9478735397038447,1.2681763975631664
d2_beef_uncontrolled|R0|regression|seed04|fold04,e2_main_d2,d2_beef_uncontrolled,R0,regression,4,4,16,1.4.0,real,True,ok,6435,2145,3,1,TS4,3,1,2.1162227536551654,6.536984999999909,,,,,,,,0.45567603103797444,0.5698587537253621,0.6168270867897306
d2_beef_uncontrolled|R0|regression|seed05|fold00,e2_main_d2,d2_beef_uncontrolled,R0,regression,5,0,16,1.4.0,real,True,ok,6435,2145,3,1,TS5,3,1,2.675836115144193,7.216486000000003,,,,,,,,1.6676235459069761,-3.685648776080315,2.018305055314413
d2_beef_uncontrolled|R0|regression|seed05|fold01,e2_main_d2,d2_beef_uncontrolled,R0,regression,5,1,16,1.4.0,real,True,ok,6435,2145,3,1,TS4,3,1,2.5920825200155377,5.91767799999999,,,,,,,,0.33360820421854015,0.808022191758434,0.4120817741991483
d2_beef_uncontrolled|R0|regression|seed05|fold02,e2_main_d2,d2_beef_uncontrolled,R0,regression,5,2,16,1.4.0,real,True,ok,6435,2145,3,1,TS2,3,1,2.1069891899824142,6.014686999999963,,,,,,,,0.8662594046989963,-0.2678800321372041,1.0231477845059935
d2_beef_uncontrolled|R0|regression|seed05|fold03,e2_main_d2,d2_beef_uncontrolled,R0,regression,5,3,16,1.4.0,real,True,ok,6435,2145,3,1,TS3,3,1,2.1413244297727942,7.0538540000000065,,,,,,,,0.2957248144642236,0.7649706398807703,0.4600596896931134
d2_beef_uncontrolled|R0|regression|seed05|fold04,e2_main_d2,d2_beef_uncontrolled,R0,regression,5,4,16,1.4.0,real,True,ok,6435,2145,3,1,TS1,3,1,2.105349446646869,5.997338000000022,,,,,,,,5.620240192896387,-58.58460279180875,6.437434533724077
d2_beef_uncontrolled|R0|regression|seed06|fold00,e2_main_d2,d2_beef_uncontrolled,R0,regression,6,0,16,1.4.0,real,True,ok,6435,2145,3,1,TS3,3,1,2.176306216046214,7.496360000000074,,,,,,,,0.20729063610945533,0.9152013448220592,0.2763424511717399
d2_beef_uncontrolled|R0|regression|seed06|fold01,e2_main_d2,d2_beef_uncontrolled,R0,regression,6,1,16,1.4.0,real,True,ok,6435,2145,3,1,TS5,3,1,2.1674561626277864,5.5820119999999775,,,,,,,,6.792254542667289,-56.495219473061994,7.069973893111456
d2_beef_uncontrolled|R0|regression|seed06|fold02,e2_main_d2,d2_beef_uncontrolled,R0,regression,6,2,16,1.4.0,real,True,ok,6435,2145,3,1,TS1,3,1,2.077305354177952,5.677496000000012,,,,,,,,5.02926002525243,-48.42076806823942,5.862738811181083
d2_beef_uncontrolled|R0|regression|seed06|fold03,e2_main_d2,d2_beef_uncontrolled,R0,regression,6,3,16,1.4.0,real,True,ok,6435,2145,3,1,TS4,3,1,2.088332393206656,6.4584480000000575,,,,,,,,0.3805234364703854,0.7149949806479448,0.5020929766649525
d2_beef_uncontrolled|R0|regression|seed06|fold04,e2_main_d2,d2_beef_uncontrolled,R0,regression,6,4,16,1.4.0,real,True,ok,6435,2145,3,1,TS2,3,1,2.18289164500311,6.140817999999982,,,,,,,,0.6155147761999563,0.3729508577997622,0.7195319385155946
d2_beef_uncontrolled|R0|regression|seed07|fold00,e2_main_d2,d2_beef_uncontrolled,R0,regression,7,0,16,1.4.0,real,True,ok,6435,2145,3,1,TS3,3,1,2.2501090932637453,5.182546999999875,,,,,,,,0.33118963907490534,0.5391840698593213,0.6441942811800824
d2_beef_uncontrolled|R0|regression|seed07|fold01,e2_main_d2,d2_beef_uncontrolled,R0,regression,7,1,16,1.4.0,real,True,ok,6435,2145,3,1,TS1,3,1,2.247801355086267,6.5058759999999225,,,,,,,,5.1160585199719675,-41.8168265577587,5.456988505809943
d2_beef_uncontrolled|R0|regression|seed07|fold02,e2_main_d2,d2_beef_uncontrolled,R0,regression,7,2,16,1.4.0,real,True,ok,6435,2145,3,1,TS5,3,1,2.2331513059325516,6.538031000000004,,,,,,,,3.270965089665964,-12.883997340801654,3.474235094626599
d2_beef_uncontrolled|R0|regression|seed07|fold03,e2_main_d2,d2_beef_uncontrolled,R0,regression,7,3,16,1.4.0,real,True,ok,6435,2145,3,1,TS2,3,1,2.2248926730826497,6.59050200000015,,,,,,,,1.0634304056772963,-0.9797934945304045,1.278525026405951
d2_beef_uncontrolled|R0|regression|seed07|fold04,e2_main_d2,d2_beef_uncontrolled,R0,regression,7,4,16,1.4.0,real,True,ok,6435,2145,3,1,TS4,3,1,2.2723303521052003,6.333474999999979,,,,,,,,0.37959271942953626,0.7222398385041077,0.4956702690559662
